1	1
2	2
3	1
3	3
4	2
5	1
6	4
6	5
6	6
6	7
7	3
8	3
9	8
10	9
11	3
12	5
12	10
13	8
14	3
15	11
15	12
16	13
17	14
17	5
17	15
17	16
18	17
19	14
19	5
20	12
21	18
22	19
23	20
24	10
25	1
26	3
27	12
28	21
29	22
30	23
31	3
32	24
33	25
34	26
34	27
34	5
35	12
36	28
37	22
37	5
38	29
38	12
39	30
40	5
41	31
41	12
42	1
43	15
44	15
45	5
46	6
47	12
48	32
49	3
50	5
51	30
52	12
53	28
54	6
54	33
54	5
55	22
56	34
57	35
58	5
59	29
60	36
61	23
62	24
63	19
63	29
64	1
65	5
66	24
67	10
68	30
69	18
69	5
70	12
71	1
72	24
73	10
73	5
74	5
75	3
76	5
77	30
78	8
79	11
80	5
81	20
82	5
83	30
84	34
85	18
86	12
86	25
87	4
87	5
88	3
89	1
90	32
90	12
91	22
91	5
92	37
93	10
94	12
95	15
96	15
96	5
97	19
98	30
99	19
99	12
100	34
101	38
102	15
103	15
104	6
105	12
106	26
106	18
106	5
107	11
107	12
108	39
108	5
109	11
110	25
111	12
112	5
113	3
114	5
115	40
116	5
117	3
118	1
119	24
120	20
120	5
121	30
122	3
123	41
124	9
124	5
125	37
126	42
127	1
128	5
128	16
129	1
130	19
131	22
131	5
132	22
133	29
133	12
134	5
135	39
136	13
137	5
138	6
138	5
138	10
139	3
140	41
141	25
142	12
143	1
144	5
145	12
146	25
147	8
148	30
149	12
150	25
151	1
152	33
153	22
154	3
155	6
155	5
156	20
157	11
158	1
159	5
160	3
161	1
162	29
162	35
162	12
162	11
163	1
164	23
165	1
166	10
166	21
166	5
167	28
168	3
169	43
170	10
170	5
171	3
171	1
172	10
173	13
174	19
174	28
174	12
175	37
176	6
177	5
178	22
178	5
179	12
180	5
180	10
181	13
182	19
183	1
184	35
185	15
186	34
187	9
188	13
189	34
190	36
191	3
192	6
192	5
193	36
194	3
195	3
196	1
197	11
197	12
198	3
199	28
200	8
201	11
202	18
202	5
203	22
204	25
205	34
206	44
207	5
208	8
209	34
210	12
211	45
212	6
212	5
213	5
214	13
215	12
216	1
217	23
217	5
218	12
219	26
219	5
220	46
220	12
221	1
222	12
223	42
224	6
225	3
226	35
226	12
227	34
228	1
229	27
230	46
230	35
230	12
231	1
232	47
233	8
234	5
235	34
236	23
236	5
237	12
237	35
238	27
238	22
238	6
238	5
239	5
240	34
241	11
241	48
241	12
242	22
243	29
244	3
245	30
246	49
247	34
248	10
249	50
250	22
250	5
251	50
252	13
253	28
254	39
254	5
255	27
256	26
256	5
257	15
258	27
259	30
260	30
261	27
262	1
263	27
263	22
263	10
263	5
264	12
265	24
266	2
267	50
268	1
269	1
269	5
270	19
271	29
271	10
272	3
273	14
274	21
274	10
274	5
275	5
275	33
276	51
276	16
276	14
276	5
277	14
277	52
277	5
278	51
278	14
278	5
279	6
279	5
279	10
280	36
280	12
281	29
281	12
282	9
282	5
283	3
284	34
285	34
286	1
287	29
287	12
287	25
288	10
288	5
289	5
290	42
291	4
291	5
292	11
293	15
294	12
295	3
296	29
297	10
297	21
297	5
298	3
299	28
300	37
300	5
301	7
302	53
302	34
302	5
302	3
303	19
304	12
305	30
306	1
307	1
308	12
309	50
310	3
311	3
312	54
313	12
314	3
315	55
316	48
316	12
317	36
317	12
318	1
319	19
319	12
320	22
320	5
321	3
322	19
323	23
323	5
324	37
324	5
325	25
326	1
327	34
328	2
329	2
330	5
330	10
331	50
332	25
333	29
334	13
335	35
335	12
336	52
337	54
338	16
338	5
339	56
340	11
341	1
342	10
343	5
343	16
343	7
344	20
344	5
345	25
346	25
347	12
348	10
349	20
350	36
350	19
351	27
351	6
351	5
352	25
352	12
353	50
354	10
354	19
355	1
356	34
357	3
358	35
358	46
358	12
359	5
360	35
361	30
362	5
362	39
362	10
363	15
363	5
364	14
364	37
364	5
365	2
366	12
367	33
368	1
369	1
370	45
371	28
372	13
373	11
373	12
374	23
374	52
374	10
374	5
375	42
376	24
377	34
378	5
379	18
380	20
381	34
382	30
383	10
383	15
383	5
383	14
384	30
385	15
385	10
385	5
386	22
386	5
387	1
388	39
389	5
390	15
390	10
390	5
391	28
392	10
393	3
394	43
