1	1
2	2
3	3
4	4
5	2
6	5
7	6
8	7
9	8
10	9
11	10
12	1
13	11
14	12
15	13
16	14
17	15
18	16
19	17
20	18
21	19
22	20
23	21
24	22
25	23
26	24
27	25
28	26
29	27
30	28
31	29
32	30
33	31
34	32
35	5
36	33
37	34
38	35
39	2
40	36
41	37
42	38
43	39
44	40
45	24
46	26
47	41
48	42
49	43
50	44
51	45
52	46
53	47
54	48
55	49
56	50
57	11
58	51
59	52
60	53
61	54
62	55
63	38
64	56
65	24
66	57
67	58
68	59
69	60
70	61
71	62
72	41
73	63
74	64
75	6
76	65
77	66
78	67
79	68
80	69
81	70
82	71
83	72
84	73
85	74
86	1
87	38
88	75
89	24
90	76
91	77
92	78
93	79
94	80
95	81
96	82
97	83
98	84
99	85
100	86
101	87
102	88
103	89
104	90
105	91
106	92
107	93
108	94
109	95
110	26
111	96
112	97
113	98
114	99
115	100
116	101
117	102
118	103
119	12
120	104
121	105
122	106
123	107
124	108
125	41
126	109
127	30
128	110
129	111
130	112
131	21
132	113
133	114
134	35
135	2
136	26
137	25
138	72
139	107
140	115
141	116
142	117
143	3
144	118
145	119
146	120
147	5
148	121
149	122
150	123
151	124
152	125
153	104
154	47
155	126
156	24
157	127
158	128
159	47
160	129
161	130
162	131
163	132
164	133
165	134
166	135
167	136
168	83
169	27
170	137
171	138
172	139
173	140
174	141
175	89
176	142
177	24
178	143
179	42
180	144
181	108
182	145
183	85
184	146
185	2
186	91
187	147
188	24
189	148
190	149
191	2
192	150
193	151
194	152
195	153
196	154
197	155
198	156
199	107
200	157
201	158
202	84
203	107
204	159
205	44
206	160
207	161
208	162
209	163
210	84
211	16
212	164
213	165
214	84
215	166
216	167
217	168
218	34
219	169
220	170
221	171
222	172
223	173
224	91
225	100
226	174
227	175
228	91
229	3
230	176
231	177
232	178
233	179
234	180
235	109
236	24
237	87
238	8
239	181
240	182
241	2
242	183
243	184
244	185
245	186
246	122
247	187
248	188
249	41
250	189
251	190
252	191
253	192
254	193
255	24
256	194
257	195
258	196
259	197
260	198
261	199
262	200
263	201
264	14
265	66
266	84
267	100
268	202
269	203
270	204
271	205
272	24
273	206
274	207
275	208
276	30
277	209
278	210
279	139
280	101
281	211
282	212
283	134
284	213
285	214
286	215
287	129
288	216
289	217
290	109
291	218
292	209
293	211
294	80
295	219
296	152
297	220
298	210
299	215
300	221
301	222
302	223
303	224
304	225
305	226
306	227
307	228
308	229
309	230
310	89
311	2
312	231
313	232
314	233
315	234
316	215
317	182
318	38
319	235
320	38
321	236
322	237
323	238
324	89
325	64
326	239
327	240
328	241
329	242
330	239
331	47
332	243
333	213
334	244
335	72
336	245
337	246
338	163
339	191
340	247
341	248
342	249
343	2
344	38
345	162
346	211
347	250
348	16
349	100
350	251
351	26
352	176
353	148
354	89
355	252
356	173
357	22
358	253
359	254
360	255
361	256
362	243
363	12
364	79
365	257
366	107
367	5
368	258
369	259
370	260
371	261
372	218
373	24
374	188
375	24
376	219
377	262
378	263
379	176
380	264
381	190
382	265
383	266
384	66
385	163
386	60
387	267
388	26
389	268
390	186
391	269
392	109
393	72
394	270
395	271
396	272
397	215
398	64
399	273
400	274
401	275
402	276
403	277
404	107
405	25
406	278
407	279
408	274
409	86
410	280
411	281
412	2
413	152
414	80
415	241
416	282
417	283
418	284
419	285
420	286
421	287
422	176
423	288
424	219
425	26
426	289
427	290
428	83
429	26
430	291
431	283
432	292
433	70
434	239
435	27
436	2
437	80
438	2
439	293
440	2
441	155
442	294
443	295
444	296
445	297
446	298
447	299
448	300
449	184
450	107
451	301
452	66
453	223
454	302
455	191
456	152
457	303
458	304
459	249
460	169
461	234
462	8
463	30
464	209
465	305
466	84
467	89
468	74
469	306
470	307
471	308
472	215
473	96
474	309
475	310
476	311
477	312
478	313
479	215
480	314
481	140
482	315
483	316
484	152
485	25
486	317
487	107
488	219
489	110
490	38
491	2
492	318
493	26
494	72
495	24
496	219
497	319
498	320
499	298
500	12
501	66
502	26
503	304
504	80
505	321
506	322
507	22
508	323
509	309
510	96
511	324
512	325
513	326
514	89
515	327
516	328
517	284
518	329
519	306
520	309
521	60
522	84
523	330
524	331
525	305
526	87
527	332
528	87
529	333
530	278
531	140
532	80
533	27
534	219
535	96
536	334
537	219
538	285
539	132
540	335
541	336
542	117
543	337
544	182
545	338
546	339
547	340
548	341
549	45
550	342
551	2
552	343
553	132
554	58
555	344
556	345
557	258
558	190
559	307
560	24
561	2
562	109
563	346
564	278
565	89
566	347
