1	1084
2	86
2	2032
3	2398
3	2936
3	2964
3	3331
5	712
5	891
7	2307
9	2225
13	2558
13	2622
15	2369
16	321
16	859
18	6
18	804
19	2466
20	2275
22	2378
22	3216
22	720
22	1697
25	2866
25	165
30	2990
30	1803
36	2417
36	811
38	1085
40	2874
40	1277
44	2517
47	1482
49	368
50	2724
53	321
54	3005
54	1438
56	1624
57	3330
57	2027
58	2542
61	2465
62	2874
62	473
62	2184
64	1286
67	2840
67	3079
67	134
68	2455
68	188
68	747
68	1269
68	1377
68	1963
72	2015
73	2905
74	2837
76	151
77	1174
78	971
80	2905
80	3240
80	2221
81	2714
81	3283
81	220
81	887
81	1388
81	1632
81	1748
81	2213
83	2966
84	2435
84	505
84	1017
84	1782
86	2041
87	3033
87	1678
87	2046
89	3333
89	918
89	1413
92	2366
92	3233
92	3349
93	1438
94	2442
94	1351
94	1801
97	1003
99	3012
99	750
104	3295
104	1237
104	1392
110	982
113	2308
113	2975
113	1404
115	1107
117	1399
125	2875
125	2929
125	3306
125	1107
129	2655
129	353
129	1586
130	954
132	2881
132	2138
135	1686
139	935
139	2057
140	87
140	1678
140	2046
142	203
142	841
142	1280
144	2486
144	1036
145	3110
148	3144
148	3262
148	611
148	1046
148	1399
149	1519
150	967
151	3249
154	2455
154	2950
154	172
155	2661
156	3026
156	3108
156	284
156	628
157	2537
159	3141
161	124
165	2641
165	1286
165	1704
167	1300
168	1351
169	3005
169	1783
169	2027
171	2818
172	3073
172	134
172	2085
174	2418
174	273
176	2516
180	364
180	1035
184	3049
185	2428
185	1550
188	2895
188	1431
190	2358
190	1726
192	185
196	2457
196	3059
196	879
197	1958
200	420
205	634
209	1318
210	31
210	434
211	2517
211	2905
212	2895
212	197
212	1958
215	2656
215	13
215	1159
215	1346
215	1392
215	1615
216	450
216	1725
216	2212
217	2563
217	3078
219	2387
219	2926
220	2317
220	2480
220	2898
220	3285
220	1056
220	2168
221	1920
224	1945
225	1952
228	3151
228	339
229	3132
229	1285
229	1333
229	2027
230	1922
231	1101
234	2366
234	2725
234	2759
234	1168
236	345
236	354
237	953
238	2905
239	2446
239	2878
239	1585
241	3163
242	3278
243	846
246	2677
249	2914
253	386
253	954
254	3059
255	138
257	3275
258	982
258	1805
258	2115
264	3212
264	278
264	499
268	2330
268	2895
268	1958
268	2002
269	566
269	1566
270	1771
270	2152
272	3336
273	2418
273	2435
273	3201
274	1666
275	368
276	2550
276	2618
276	2670
276	3059
278	2480
278	2898
278	2168
284	3026
284	3108
284	3189
284	336
284	628
288	3129
289	47
290	2575
290	1356
292	2951
292	628
292	1159
292	1346
293	355
293	1803
294	1788
295	3082
296	2582
296	2643
296	3082
296	3234
296	943
298	2537
298	2767
299	2379
299	2994
299	3059
299	866
299	1463
300	826
302	2975
303	877
304	3110
306	3249
306	872
308	2760
308	355
309	1953
309	2027
309	2233
310	2500
310	2872
310	1097
310	1413
310	1451
310	2192
311	652
312	2569
312	3239
314	1674
315	2818
315	3011
317	208
318	1539
319	66
320	3238
323	2702
323	2864
323	562
323	694
323	1726
324	2464
324	2992
324	3144
324	444
327	68
327	202
327	1377
328	971
330	1943
332	3297
335	355
336	2822
336	628
341	2535
341	2652
341	2775
341	1805
342	2486
346	554
355	2484
355	2905
355	1803
